Sample,FX,FY,FZ,MX,MY,MZ
2008,-0.108335,0.024897,0.891165,-0.049623,-0.063139,0.008493
2009,-0.106285,0.024117,0.891851,-0.049834,-0.064781,0.009527
2010,-0.103655,0.022901,0.894182,-0.051049,-0.065916,0.009515
2011,-0.102421,0.021880,0.897148,-0.052182,-0.066369,0.008236
2012,-0.103649,0.021744,0.899119,-0.052465,-0.066460,0.006146
2013,-0.105918,0.022131,0.899758,-0.052426,-0.066208,0.003839
2014,-0.107339,0.022387,0.899683,-0.052592,-0.065814,0.002426
2015,-0.107605,0.022443,0.899331,-0.052568,-0.066130,0.002934
2016,-0.107233,0.022176,0.899316,-0.052256,-0.067524,0.004881
2017,-0.106484,0.021061,0.900625,-0.052543,-0.069028,0.006350
2018,-0.105712,0.019191,0.903144,-0.053577,-0.069713,0.006050
2019,-0.105644,0.017722,0.905090,-0.053937,-0.069795,0.004748
2020,-0.106350,0.017405,0.905278,-0.053057,-0.069628,0.003967
2021,-0.106618,0.017557,0.904775,-0.052365,-0.069233,0.004081
2022,-0.105583,0.017387,0.905041,-0.052635,-0.069168,0.004752
2023,-0.104293,0.016996,0.905987,-0.052769,-0.069964,0.005979
2024,-0.104259,0.016391,0.906906,-0.052117,-0.070824,0.007347
2025,-0.105313,0.015262,0.907501,-0.051519,-0.070555,0.007603
2026,-0.106287,0.014096,0.907328,-0.051542,-0.069336,0.006291
2027,-0.106643,0.013667,0.905933,-0.051821,-0.068458,0.004748
2028,-0.106184,0.013549,0.904153,-0.052323,-0.068791,0.004489
2029,-0.104619,0.012785,0.903781,-0.053305,-0.070175,0.005432
2030,-0.102624,0.011619,0.905213,-0.053908,-0.071973,0.006740
2031,-0.101821,0.011066,0.907014,-0.052818,-0.073426,0.008117
2032,-0.102667,0.011132,0.908035,-0.050432,-0.073693,0.009052
2033,-0.103839,0.011124,0.908057,-0.048401,-0.072624,0.008664
2034,-0.104270,0.011219,0.906974,-0.047316,-0.071349,0.007214
2035,-0.104001,0.011872,0.905331,-0.046668,-0.071222,0.006025
2036,-0.102871,0.012258,0.904756,-0.046371,-0.072370,0.005663
2037,-0.100818,0.011137,0.906339,-0.046810,-0.073756,0.005430
2038,-0.099328,0.008895,0.909258,-0.047992,-0.074316,0.004577
2039,-0.099932,0.007253,0.911759,-0.049582,-0.073662,0.003119
2040,-0.101918,0.007333,0.912750,-0.051281,-0.072096,0.001591
2041,-0.103586,0.009122,0.912027,-0.052539,-0.070666,0.000683
2042,-0.104488,0.011998,0.910162,-0.052445,-0.070795,0.001014
2043,-0.105086,0.014704,0.908837,-0.050818,-0.072720,0.002653
2044,-0.105517,0.015632,0.909750,-0.048877,-0.074703,0.004807
2045,-0.105753,0.014287,0.912436,-0.047838,-0.075006,0.006553
2046,-0.106026,0.012210,0.914477,-0.047476,-0.073995,0.007819
2047,-0.106203,0.011295,0.914259,-0.046920,-0.073176,0.008942
2048,-0.105599,0.011611,0.912509,-0.046195,-0.073156,0.009589
2049,-0.104230,0.012156,0.910929,-0.045826,-0.073680,0.009197
2050,-0.103323,0.012539,0.910501,-0.045532,-0.074522,0.008155
2051,-0.103698,0.012530,0.911370,-0.044647,-0.075214,0.007407
2052,-0.104504,0.011563,0.913082,-0.043458,-0.075004,0.007161
2053,-0.104540,0.009966,0.914657,-0.042934,-0.073935,0.007010
2054,-0.103911,0.009115,0.915365,-0.043351,-0.073047,0.007045
2055,-0.103249,0.009417,0.915445,-0.044267,-0.073094,0.007625
2056,-0.102504,0.009789,0.915698,-0.045519,-0.073758,0.008467
2057,-0.101736,0.009747,0.916373,-0.046743,-0.074319,0.009083
2058,-0.101658,0.009949,0.916926,-0.046740,-0.074548,0.009404
2059,-0.102236,0.010288,0.916923,-0.045093,-0.074519,0.009434
2060,-0.102383,0.009999,0.916367,-0.043210,-0.074159,0.009132
2061,-0.101869,0.009669,0.915227,-0.042371,-0.073766,0.008808
2062,-0.101702,0.010544,0.913715,-0.042358,-0.074166,0.008843
2063,-0.102121,0.012122,0.912803,-0.042443,-0.075467,0.009009
2064,-0.102252,0.012645,0.913406,-0.042302,-0.076505,0.008863
2065,-0.101935,0.011574,0.915112,-0.041942,-0.076346,0.008709
2066,-0.101865,0.010117,0.916568,-0.041518,-0.075499,0.009042
2067,-0.102030,0.009699,0.916895,-0.041195,-0.075035,0.009398
2068,-0.101862,0.010805,0.916050,-0.040872,-0.075326,0.009006
2069,-0.101606,0.012946,0.914470,-0.040151,-0.076275,0.008150
2070,-0.101901,0.014964,0.913066,-0.038904,-0.077677,0.007807
2071,-0.102402,0.015512,0.912807,-0.037754,-0.078623,0.008277
2072,-0.102188,0.014035,0.913657,-0.037572,-0.077971,0.009105
2073,-0.101135,0.011642,0.914383,-0.038473,-0.076022,0.010020
2074,-0.099869,0.010287,0.914067,-0.039650,-0.074264,0.010780
2075,-0.098880,0.010787,0.913221,-0.040217,-0.073535,0.010580
2076,-0.098520,0.012346,0.912690,-0.039628,-0.073819,0.009088
2077,-0.099282,0.013729,0.912305,-0.037358,-0.075178,0.007699
2078,-0.100954,0.013991,0.911515,-0.033632,-0.077246,0.008145
2079,-0.102142,0.012732,0.910505,-0.030411,-0.078735,0.010121
2080,-0.101898,0.010669,0.909789,-0.029769,-0.078897,0.011919
2081,-0.101040,0.009462,0.909350,-0.031472,-0.078408,0.012699
2082,-0.100781,0.010026,0.908946,-0.033744,-0.078076,0.012565
2083,-0.101005,0.011506,0.908591,-0.035515,-0.077827,0.011520
2084,-0.101017,0.012604,0.908201,-0.036336,-0.077469,0.010005
2085,-0.100941,0.013027,0.907373,-0.035572,-0.077384,0.009559
2086,-0.101103,0.013038,0.906172,-0.033536,-0.077601,0.011240
2087,-0.101176,0.012749,0.905473,-0.032062,-0.077188,0.013812
2088,-0.101076,0.012449,0.905870,-0.032326,-0.075639,0.015060
2089,-0.101368,0.012675,0.906892,-0.033287,-0.073897,0.014466
2090,-0.101975,0.013336,0.907720,-0.033294,-0.073245,0.013160
2091,-0.101889,0.013597,0.907933,-0.032035,-0.073865,0.012127
2092,-0.100772,0.013209,0.907249,-0.030113,-0.075023,0.012088
2093,-0.099517,0.013018,0.905456,-0.028053,-0.076129,0.013791
2094,-0.098793,0.013774,0.903029,-0.026665,-0.076937,0.016627
2095,-0.098436,0.015440,0.900946,-0.026753,-0.077285,0.018508
2096,-0.098463,0.017605,0.899643,-0.027548,-0.077411,0.018336
2097,-0.099226,0.019579,0.898960,-0.027076,-0.077925,0.017089
2098,-0.100390,0.020350,0.898893,-0.024687,-0.078707,0.015981
2099,-0.101037,0.019365,0.899395,-0.021881,-0.078734,0.015187
2100,-0.100946,0.017373,0.899788,-0.020385,-0.077625,0.014879
2101,-0.100745,0.015912,0.899476,-0.020668,-0.076084,0.015393
2102,-0.100865,0.015837,0.898928,-0.022234,-0.074689,0.015948
2103,-0.101337,0.016777,0.898831,-0.024030,-0.073759,0.015617
2104,-0.102149,0.017831,0.898885,-0.024604,-0.074009,0.015320
2105,-0.102869,0.018239,0.898512,-0.023230,-0.075631,0.016656
2106,-0.102503,0.017638,0.897971,-0.021181,-0.077080,0.019259
2107,-0.100643,0.016362,0.897854,-0.020745,-0.076352,0.021118
2108,-0.098436,0.015506,0.897846,-0.022513,-0.073505,0.021114
2109,-0.097481,0.015901,0.896987,-0.024771,-0.070438,0.019688
2110,-0.097987,0.016943,0.895176,-0.025744,-0.068508,0.017608
2111,-0.098838,0.017301,0.893196,-0.024983,-0.067992,0.015852
2112,-0.099108,0.016680,0.891349,-0.022561,-0.068983,0.015972
2113,-0.098757,0.015986,0.889460,-0.018966,-0.070976,0.018649
2114,-0.098070,0.016067,0.887733,-0.015878,-0.072559,0.022323
2115,-0.097420,0.017047,0.886479,-0.014785,-0.072934,0.024688
2116,-0.097544,0.018627,0.885422,-0.015051,-0.072889,0.024980
2117,-0.098858,0.020265,0.884087,-0.015113,-0.073422,0.023873
2118,-0.100422,0.021049,0.882664,-0.014653,-0.074308,0.022228
2119,-0.100801,0.020361,0.881676,-0.014163,-0.074743,0.021012
2120,-0.099881,0.018763,0.881043,-0.013770,-0.074492,0.021159
2121,-0.098653,0.017445,0.880456,-0.013712,-0.073611,0.022243
2122,-0.097781,0.017108,0.880064,-0.014514,-0.072118,0.022623
2123,-0.097583,0.017931,0.879712,-0.015692,-0.070587,0.021779
2124,-0.098452,0.019703,0.878404,-0.015634,-0.069815,0.021029
2125,-0.099832,0.021379,0.875827,-0.013815,-0.069647,0.021487
2126,-0.100087,0.021661,0.873349,-0.011704,-0.069379,0.022900
2127,-0.098643,0.020465,0.872350,-0.010713,-0.069064,0.024672
2128,-0.096799,0.018960,0.872776,-0.010924,-0.069102,0.026205
2129,-0.095842,0.018133,0.873836,-0.012009,-0.069047,0.026115
2130,-0.095814,0.017929,0.874771,-0.013566,-0.068122,0.023301
2131,-0.096390,0.017983,0.874787,-0.014453,-0.066705,0.019322
2132,-0.097458,0.018367,0.873353,-0.013552,-0.066132,0.017583
2133,-0.098423,0.019061,0.870878,-0.011426,-0.066879,0.019484
2134,-0.098457,0.019659,0.868377,-0.009600,-0.068180,0.023301
2135,-0.097752,0.020115,0.866386,-0.008445,-0.069458,0.026745
2136,-0.097412,0.020921,0.864978,-0.007228,-0.070410,0.028446
2137,-0.097863,0.022049,0.864365,-0.005996,-0.070099,0.027774
2138,-0.098190,0.022559,0.864354,-0.005833,-0.068029,0.025426
2139,-0.097434,0.021888,0.863815,-0.006949,-0.065456,0.023485
2140,-0.095709,0.020595,0.861927,-0.008293,-0.063889,0.023420
2141,-0.093737,0.019443,0.859613,-0.009234,-0.063272,0.024653
2142,-0.092375,0.018884,0.858606,-0.009661,-0.062770,0.025816
2143,-0.092718,0.019403,0.859019,-0.008931,-0.062117,0.026475
2144,-0.095247,0.021011,0.859061,-0.006798,-0.061358,0.026661
2145,-0.098495,0.022679,0.857345,-0.004413,-0.060587,0.026041
2146,-0.100075,0.023660,0.854156,-0.002729,-0.060484,0.025138
2147,-0.099257,0.024536,0.850684,-0.001240,-0.061783,0.025672
2148,-0.097150,0.025666,0.848208,0.000492,-0.063850,0.028173
2149,-0.094787,0.025936,0.847453,0.001294,-0.064868,0.030867
2150,-0.092797,0.024561,0.847660,0.000103,-0.063913,0.031956
2151,-0.092087,0.022838,0.846926,-0.001707,-0.062057,0.031646
2152,-0.092864,0.022451,0.844426,-0.002104,-0.060704,0.031034
2153,-0.093753,0.023393,0.841458,-0.001189,-0.060106,0.030626
2154,-0.093511,0.024737,0.839569,-0.000081,-0.060264,0.030876
2155,-0.092636,0.025941,0.838878,0.000813,-0.061384,0.032224
2156,-0.092121,0.026620,0.838848,0.001082,-0.062772,0.033925
2157,-0.092014,0.026460,0.839129,0.000338,-0.062996,0.034529
2158,-0.092182,0.026020,0.838853,-0.000469,-0.061707,0.033854
2159,-0.092700,0.026506,0.836704,-0.000017,-0.060036,0.032976
2160,-0.092894,0.028048,0.832842,0.001196,-0.058896,0.032477
2161,-0.091921,0.029297,0.829313,0.001618,-0.058241,0.032312
2162,-0.090408,0.029264,0.827590,0.001210,-0.058088,0.032860
2163,-0.090008,0.028347,0.827249,0.001334,-0.058647,0.034517
2164,-0.091344,0.027330,0.827294,0.002294,-0.059331,0.036439
2165,-0.093389,0.026625,0.826933,0.003001,-0.059305,0.037103
2166,-0.094927,0.026684,0.825205,0.003194,-0.058899,0.036235
2167,-0.095471,0.027834,0.821932,0.003779,-0.059023,0.034984
2168,-0.094823,0.029314,0.818669,0.004794,-0.059544,0.034210
2169,-0.093231,0.029841,0.816913,0.005271,-0.059527,0.033692
2170,-0.091851,0.029278,0.816028,0.004918,-0.058583,0.033133
2171,-0.091649,0.028381,0.814477,0.004232,-0.056989,0.032940
2172,-0.092017,0.027431,0.812044,0.003575,-0.055115,0.033559
2173,-0.091629,0.026501,0.809464,0.003224,-0.053449,0.034814
2174,-0.090391,0.026304,0.807023,0.003861,-0.052638,0.036400
2175,-0.089285,0.027221,0.804844,0.005958,-0.052924,0.038113
2176,-0.088686,0.028190,0.803570,0.008562,-0.053575,0.039135
2177,-0.088443,0.028142,0.803366,0.010080,-0.053679,0.038543
2178,-0.088942,0.027704,0.803052,0.010326,-0.053290,0.037039
2179,-0.090311,0.028012,0.801438,0.010122,-0.052787,0.036378
2180,-0.091341,0.029031,0.798591,0.009644,-0.052219,0.037029
2181,-0.090897,0.030290,0.795124,0.009029,-0.051956,0.038071
2182,-0.089578,0.031761,0.791637,0.009206,-0.052571,0.038837
2183,-0.088449,0.032971,0.789092,0.010557,-0.053680,0.039174
2184,-0.087337,0.032875,0.788288,0.012079,-0.053917,0.038815
2185,-0.085926,0.031540,0.788645,0.012846,-0.052516,0.037847
2186,-0.084876,0.030508,0.788500,0.013105,-0.050403,0.037240
2187,-0.084448,0.030807,0.787027,0.013350,-0.049090,0.037640
2188,-0.083927,0.031846,0.784900,0.013496,-0.049077,0.038470
2189,-0.083506,0.032703,0.782623,0.013714,-0.049925,0.039340
2190,-0.084635,0.033216,0.779738,0.014753,-0.050924,0.040877
2191,-0.087489,0.033453,0.776284,0.016437,-0.051172,0.043114
2192,-0.090047,0.033378,0.773270,0.017393,-0.050037,0.044798
2193,-0.090700,0.033433,0.771121,0.017132,-0.048197,0.045197
2194,-0.089860,0.034287,0.769263,0.016807,-0.047385,0.045032
2195,-0.088258,0.035474,0.767516,0.017362,-0.048317,0.044917
2196,-0.085941,0.035577,0.766312,0.018376,-0.049724,0.044466
2197,-0.083568,0.034278,0.765464,0.019047,-0.050017,0.043642
2198,-0.082144,0.032672,0.764182,0.019043,-0.048777,0.043232
2199,-0.081280,0.031588,0.762216,0.018118,-0.046380,0.043414
2200,-0.080095,0.031079,0.759718,0.016322,-0.043584,0.043523
2201,-0.079290,0.031305,0.756643,0.014958,-0.041782,0.043485
2202,-0.080019,0.032569,0.753241,0.015861,-0.042153,0.043998
2203,-0.081484,0.034174,0.750269,0.019109,-0.044068,0.045209
2204,-0.081959,0.034745,0.748076,0.022705,-0.045602,0.046405
2205,-0.081432,0.034168,0.746265,0.024840,-0.045742,0.047027
2206,-0.081072,0.033626,0.744505,0.025168,-0.044961,0.047086
2207,-0.081035,0.033874,0.742972,0.024175,-0.044054,0.046633
2208,-0.080693,0.034929,0.741749,0.022836,-0.043492,0.045728
2209,-0.080105,0.036665,0.740430,0.022466,-0.043417,0.045038
2210,-0.079506,0.038349,0.738852,0.023551,-0.043335,0.045391
2211,-0.078412,0.038662,0.737434,0.024990,-0.042382,0.046516
2212,-0.076920,0.037646,0.736032,0.025556,-0.040594,0.047493
2213,-0.076385,0.037226,0.733692,0.025546,-0.039125,0.048312
2214,-0.077270,0.038539,0.730223,0.025771,-0.038873,0.049287
2215,-0.078025,0.040403,0.726735,0.026052,-0.039676,0.049725
2216,-0.077376,0.041345,0.724387,0.026155,-0.040731,0.049059
2217,-0.075814,0.041360,0.723447,0.026699,-0.041301,0.048186
2218,-0.073967,0.041046,0.723467,0.027821,-0.040986,0.048242
2219,-0.071801,0.040705,0.723617,0.028429,-0.039632,0.049140
2220,-0.070083,0.040774,0.722746,0.027813,-0.037662,0.050228
2221,-0.070145,0.041828,0.719982,0.026896,-0.036372,0.051360
2222,-0.071524,0.043476,0.715878,0.027121,-0.036902,0.052358
2223,-0.072234,0.044455,0.712096,0.028810,-0.038870,0.052456
2224,-0.071755,0.044394,0.709469,0.031189,-0.040796,0.051591
2225,-0.071277,0.044123,0.707526,0.033180,-0.041611,0.051130
2226,-0.071273,0.044223,0.705917,0.033790,-0.041069,0.051874
2227,-0.071303,0.044714,0.704645,0.032681,-0.039546,0.052584
2228,-0.071674,0.045757,0.703103,0.030849,-0.038218,0.051738
2229,-0.072829,0.047228,0.700577,0.030155,-0.038205,0.049651
2230,-0.073815,0.048132,0.697459,0.031425,-0.039085,0.047805
2231,-0.073432,0.047831,0.694627,0.033516,-0.039489,0.047067
2232,-0.071869,0.047252,0.692232,0.034875,-0.038880,0.047617
2233,-0.069998,0.047615,0.690081,0.035116,-0.037719,0.049440
2234,-0.068221,0.048576,0.688360,0.034707,-0.036443,0.051832
2235,-0.066686,0.048968,0.687067,0.034240,-0.035232,0.053526
2236,-0.065703,0.048671,0.685489,0.034428,-0.034437,0.054035
2237,-0.065226,0.048244,0.683177,0.035735,-0.034257,0.053951
2238,-0.064486,0.047619,0.680677,0.037473,-0.034253,0.053846
2239,-0.063004,0.046629,0.678541,0.038401,-0.034025,0.053944
2240,-0.061698,0.046063,0.676445,0.038375,-0.033919,0.054614
2241,-0.061860,0.046611,0.673941,0.038167,-0.034294,0.055911
2242,-0.063328,0.047496,0.671266,0.038062,-0.034724,0.056873
2243,-0.064925,0.047786,0.668766,0.038100,-0.034743,0.056634
2244,-0.065854,0.047783,0.666387,0.038776,-0.034658,0.056034
2245,-0.065610,0.047866,0.664225,0.039938,-0.034765,0.056564
2246,-0.063837,0.047506,0.662805,0.040218,-0.034462,0.057983
2247,-0.061325,0.046444,0.662302,0.039109,-0.033177,0.058870
2248,-0.059912,0.045686,0.661900,0.038288,-0.031586,0.058876
2249,-0.060294,0.046152,0.660650,0.039432,-0.030847,0.058476
2250,-0.061179,0.047404,0.658645,0.041872,-0.031146,0.057523
2251,-0.061294,0.048627,0.656407,0.043704,-0.031914,0.055977
2252,-0.060716,0.049522,0.653841,0.044203,-0.032869,0.055035
2253,-0.059802,0.049779,0.650973,0.043655,-0.033823,0.055666
2254,-0.058556,0.049165,0.648748,0.042046,-0.034004,0.056988
2255,-0.057619,0.048332,0.647679,0.039923,-0.032900,0.057494
2256,-0.057931,0.048177,0.646774,0.038989,-0.031325,0.056889
2257,-0.058820,0.048462,0.644948,0.040001,-0.030336,0.055854
2258,-0.058394,0.048206,0.642440,0.041661,-0.029950,0.054980
2259,-0.056182,0.047296,0.640061,0.042574,-0.029906,0.054724
2260,-0.053720,0.046530,0.638177,0.042823,-0.030377,0.055438
2261,-0.052404,0.046319,0.636825,0.042982,-0.031070,0.056571
2262,-0.052361,0.046377,0.635558,0.042940,-0.030843,0.056883
2263,-0.053207,0.046523,0.633257,0.042762,-0.029141,0.056172
2264,-0.054356,0.046902,0.629394,0.043332,-0.026915,0.055611
2265,-0.054753,0.047296,0.625156,0.044769,-0.025467,0.055860
2266,-0.053642,0.047270,0.622269,0.045648,-0.025381,0.056306
2267,-0.051643,0.047202,0.621123,0.045079,-0.026585,0.056485
2268,-0.050134,0.047750,0.620688,0.043998,-0.028083,0.056616
2269,-0.049765,0.048545,0.619668,0.043611,-0.028087,0.056566
2270,-0.050288,0.048822,0.617431,0.043997,-0.025841,0.056112
2271,-0.050978,0.048738,0.614403,0.044752,-0.022951,0.056131
2272,-0.050800,0.048946,0.611605,0.045790,-0.021723,0.057696
2273,-0.049263,0.049465,0.609628,0.046683,-0.022535,0.060076
2274,-0.047324,0.049816,0.608254,0.046641,-0.024002,0.061391
2275,-0.046604,0.049927,0.606818,0.045954,-0.025001,0.061182
2276,-0.047421,0.050230,0.604775,0.045827,-0.025304,0.060520
2277,-0.048182,0.050900,0.602041,0.046669,-0.024824,0.059934
2278,-0.047362,0.051601,0.598765,0.047967,-0.023622,0.059293
2279,-0.045338,0.051905,0.595090,0.049275,-0.022498,0.059152
2280,-0.043387,0.051547,0.591658,0.050108,-0.022218,0.059970
2281,-0.041977,0.050582,0.589728,0.049719,-0.022238,0.060660
2282,-0.041170,0.049633,0.589700,0.048270,-0.021630,0.060001
2283,-0.041291,0.049565,0.590053,0.047324,-0.020843,0.058649
2284,-0.042085,0.050481,0.589051,0.047826,-0.020901,0.057933
2285,-0.042374,0.051387,0.586770,0.048723,-0.021725,0.057995
2286,-0.041409,0.051381,0.584256,0.048812,-0.022666,0.058732
2287,-0.039898,0.050703,0.582040,0.048317,-0.023496,0.060536
2288,-0.039013,0.049985,0.580557,0.047686,-0.023771,0.062712
2289,-0.039029,0.049225,0.580206,0.046726,-0.022608,0.063505
2290,-0.039612,0.048399,0.580127,0.045721,-0.020084,0.062479
2291,-0.040437,0.048166,0.578580,0.045869,-0.017747,0.060940
2292,-0.040869,0.048849,0.575184,0.047679,-0.017023,0.059943
2293,-0.040102,0.049685,0.571593,0.049939,-0.017937,0.059512
2294,-0.038283,0.049875,0.569352,0.051171,-0.019703,0.059574
2295,-0.036815,0.049413,0.568148,0.051249,-0.021374,0.060071
2296,-0.036820,0.048496,0.566880,0.050780,-0.021751,0.060237
2297,-0.037752,0.047213,0.565071,0.050021,-0.020346,0.059374
2298,-0.038256,0.046159,0.562685,0.049190,-0.018462,0.058232
2299,-0.037750,0.046166,0.559970,0.048674,-0.017675,0.058114
2300,-0.036454,0.047046,0.557846,0.048298,-0.017814,0.059007
2301,-0.034731,0.047677,0.557177,0.047591,-0.017828,0.060037
2302,-0.033120,0.047607,0.557474,0.047109,-0.017599,0.060987
2303,-0.032333,0.047510,0.557258,0.047842,-0.017580,0.061939
2304,-0.032411,0.047871,0.555746,0.049241,-0.017572,0.062364
2305,-0.032528,0.048494,0.553339,0.050143,-0.017230,0.062034
2306,-0.032175,0.049221,0.550770,0.050939,-0.017021,0.061815
2307,-0.031627,0.049758,0.548637,0.052317,-0.017400,0.061964
2308,-0.031109,0.049315,0.547418,0.053326,-0.017732,0.060767
2309,-0.030564,0.047788,0.547017,0.052826,-0.017199,0.056666
2310,-0.030128,0.046423,0.546394,0.051387,-0.016132,0.051460
2311,-0.029848,0.046321,0.544513,0.050289,-0.015318,0.049482
2312,-0.029151,0.047131,0.541659,0.049927,-0.014717,0.052499
2313,-0.027692,0.047825,0.538977,0.050251,-0.014131,0.057867
2314,-0.026335,0.047969,0.537103,0.051367,-0.014084,0.062568
2315,-0.026088,0.047567,0.536088,0.052641,-0.014788,0.065392
2316,-0.026620,0.046464,0.535858,0.052655,-0.015238,0.065759
2317,-0.027127,0.044984,0.535680,0.051271,-0.014594,0.064134
2318,-0.027734,0.044366,0.534005,0.050240,-0.013627,0.062355
2319,-0.028709,0.045316,0.530156,0.050700,-0.013423,0.061607
2320,-0.029376,0.046787,0.525614,0.051860,-0.013671,0.061459
2321,-0.029122,0.047240,0.522489,0.052828,-0.013544,0.061434
2322,-0.028376,0.046400,0.521422,0.053778,-0.012999,0.061805
2323,-0.027593,0.045047,0.521768,0.054595,-0.012101,0.062458
2324,-0.026646,0.043973,0.522504,0.054198,-0.010540,0.062686
2325,-0.025851,0.043956,0.522308,0.052365,-0.008739,0.062357
2326,-0.025859,0.045711,0.520336,0.050591,-0.007937,0.061866
2327,-0.026324,0.048572,0.517361,0.050085,-0.008673,0.061242
2328,-0.026230,0.050341,0.515026,0.050570,-0.010362,0.060640
2329,-0.025440,0.049662,0.513837,0.051521,-0.012150,0.060966
2330,-0.024771,0.047504,0.512880,0.052841,-0.013138,0.062612
2331,-0.024582,0.045614,0.511420,0.053950,-0.012347,0.064315
2332,-0.024222,0.044805,0.509482,0.053886,-0.009892,0.064687
2333,-0.023337,0.045019,0.507110,0.052807,-0.007629,0.064087
2334,-0.022608,0.045605,0.504543,0.051880,-0.007195,0.063772
2335,-0.022454,0.045565,0.502692,0.051623,-0.008144,0.063809
2336,-0.022316,0.044712,0.502102,0.051861,-0.009039,0.063266
2337,-0.021865,0.044081,0.501922,0.052674,-0.009245,0.062323
2338,-0.021496,0.044508,0.500884,0.053893,-0.008877,0.062322
2339,-0.021346,0.045428,0.498982,0.054549,-0.008125,0.063485
2340,-0.021174,0.045675,0.497175,0.054088,-0.007363,0.064619
2341,-0.021128,0.044950,0.495833,0.053410,-0.007117,0.065156
2342,-0.021314,0.043586,0.494723,0.053592,-0.007273,0.065617
2343,-0.021045,0.041644,0.493861,0.054281,-0.006927,0.066326
2344,-0.019866,0.039656,0.493036,0.054568,-0.005544,0.067323
2345,-0.018716,0.039123,0.491423,0.054495,-0.003660,0.068960
2346,-0.018683,0.040732,0.488835,0.054580,-0.002138,0.070713
2347,-0.019180,0.043145,0.486387,0.054980,-0.001427,0.070513
2348,-0.018960,0.044494,0.484987,0.055901,-0.001737,0.067730
2349,-0.017980,0.044325,0.484323,0.057526,-0.003035,0.064848
2350,-0.016721,0.043386,0.484026,0.058925,-0.004457,0.063973
2351,-0.015219,0.042284,0.484149,0.058425,-0.004685,0.064473
2352,-0.014108,0.041644,0.483974,0.055773,-0.003542,0.065020
2353,-0.014612,0.042548,0.482368,0.052842,-0.002367,0.065287
2354,-0.016442,0.044992,0.479607,0.051544,-0.002218,0.065324
2355,-0.017660,0.047118,0.477087,0.052040,-0.002698,0.065122
2356,-0.017319,0.047384,0.475414,0.053254,-0.003128,0.065109
2357,-0.016299,0.046217,0.474162,0.054120,-0.003474,0.065778
2358,-0.015401,0.044952,0.473047,0.054181,-0.003705,0.066729
2359,-0.014514,0.044520,0.472168,0.053747,-0.003775,0.067118
2360,-0.013674,0.045271,0.471404,0.053777,-0.004208,0.066700
2361,-0.013392,0.046700,0.470610,0.055102,-0.005362,0.065950
2362,-0.013361,0.047290,0.470229,0.057097,-0.006410,0.065492
2363,-0.012397,0.046016,0.470653,0.057766,-0.005996,0.065608
2364,-0.010508,0.043982,0.471022,0.056170,-0.003936,0.066323
2365,-0.009121,0.043230,0.470148,0.053616,-0.001497,0.067371
2366,-0.008991,0.044290,0.468352,0.051708,0.000135,0.067915
2367,-0.009815,0.046155,0.466762,0.051111,0.000563,0.067331
2368,-0.011385,0.047875,0.465576,0.052297,-0.000404,0.066345
2369,-0.013465,0.048873,0.464271,0.055160,-0.002548,0.066312
2370,-0.014921,0.048507,0.462738,0.057935,-0.004632,0.067377
2371,-0.014700,0.046875,0.461303,0.058684,-0.005318,0.068525
2372,-0.013632,0.045315,0.460073,0.057628,-0.004560,0.069229
2373,-0.013261,0.044875,0.459270,0.056362,-0.003141,0.069492
2374,-0.013431,0.045172,0.459384,0.055736,-0.001627,0.068751
2375,-0.013022,0.045526,0.460023,0.055958,-0.000654,0.066771
2376,-0.011897,0.046053,0.459896,0.057505,-0.001040,0.065185
2377,-0.010488,0.046829,0.458572,0.060151,-0.002684,0.065756
2378,-0.008879,0.047195,0.457035,0.062158,-0.004252,0.067616
2379,-0.007615,0.047008,0.456106,0.062226,-0.004572,0.068538
2380,-0.007931,0.047342,0.455421,0.061138,-0.003836,0.067979
2381,-0.009786,0.048674,0.454498,0.060321,-0.002983,0.066704
2382,-0.011151,0.049613,0.453784,0.060155,-0.002453,0.065190
2383,-0.010492,0.048896,0.453753,0.060427,-0.002226,0.064349
2384,-0.008539,0.047377,0.454064,0.060983,-0.002354,0.065523
2385,-0.006843,0.046620,0.454443,0.061154,-0.002537,0.068208
2386,-0.006225,0.047001,0.455042,0.060009,-0.002145,0.070003
2387,-0.007299,0.048270,0.455445,0.058110,-0.001365,0.069688
2388,-0.010494,0.050214,0.454735,0.057579,-0.001227,0.068616
2389,-0.014548,0.051890,0.452951,0.059437,-0.002084,0.068615
2390,-0.016848,0.052039,0.451136,0.062255,-0.003268,0.070029
2391,-0.016164,0.050860,0.449850,0.064064,-0.004262,0.072127
2392,-0.013611,0.049899,0.449178,0.064194,-0.004841,0.073910
2393,-0.010919,0.049856,0.449735,0.062933,-0.004278,0.074193
2394,-0.009127,0.049936,0.451788,0.060877,-0.001997,0.072212
2395,-0.008673,0.049579,0.454008,0.059236,0.001006,0.068815
2396,-0.009457,0.049163,0.454783,0.059336,0.002761,0.066127
2397,-0.010617,0.048966,0.454047,0.060871,0.002295,0.065376
2398,-0.011098,0.049028,0.452826,0.062090,-0.000109,0.066003
2399,-0.010753,0.049560,0.451966,0.062146,-0.004009,0.067182
2400,-0.010425,0.050492,0.451811,0.061673,-0.008481,0.068695
2401,-0.010780,0.051320,0.452198,0.061251,-0.011170,0.070112
2402,-0.011634,0.051808,0.452345,0.060927,-0.010246,0.070742
